gemeentenaam,care_category,actual_cost,expected_cost,insured_years,municipality_actual_cost,municipality_expected_cost,ratio,percentage_difference,euro_gap,actual_cost_per_insured_year,expected_cost_per_insured_year,actual_cost_share_percent
LANDGRAAF,Patient transport,2286902.32,2016318.4968100893,36228.58,148474361.4,126704233.25629784,1.134196965220518,13.419696522051794,270583.8231899105,63.12426045955982,55.65546584519982,1.5402674902496665
LANDGRAAF,Pharmacy,16657293.02,13842198.60119827,36228.58,148474361.4,126704233.25629784,1.203370468803853,20.33704688038529,2815094.4188017286,459.7832159030246,382.07952398902387,11.218969297415681
LANDSMEER,Dental care,708871.48,675338.7861530249,11544.74,36427548.94,37755195.49034457,1.0496531437769028,4.9653143776902775,33532.693846975104,61.40211732789132,58.49753101005522,1.9459763300780568
LANDSMEER,General practice,3073301.7,3199321.823529076,11544.74,36427548.94,37755195.49034457,0.9606103635457134,-3.9389636454286614,-126020.12352907564,266.20796137461735,277.1237657607773,8.436751275969874
LANDSMEER,Maternity care,325507.14,358385.8095965609,11544.74,36427548.94,37755195.49034457,0.9082590082638239,-9.174099173617611,-32878.66959656088,28.195276810045097,31.043211852026197,0.893574092882682
LANDSMEER,Medical devices,1127903.24,1342568.5261988197,11544.74,36427548.94,37755195.49034457,0.8401085069329041,-15.989149306709594,-214665.28619881975,97.6984531483602,116.29266022438095,3.0962918802409
LANDSMEER,Medical specialist care,20923532.62,20035072.683955565,11544.74,36427548.94,37755195.49034457,1.0443452314877764,4.434523148777636,888459.936044436,1812.3866470791029,1735.4286613605473,57.438760577779355
LANDSMEER,Mental health (GGZ),2525522.42,2981690.737242319,11544.74,36427548.94,37755195.49034457,0.8470101840057979,-15.298981599420214,-456168.31724231923,218.75957535639608,258.27266246293283,6.933001240791141
LANDSMEER,"Nursing, rehabilitation and short-stay care",2412366.54,3215891.03127574,11544.74,36427548.94,37755195.49034457,0.7501393910859652,-24.986060891403483,-803524.4912757399,208.95806575115594,278.55898281604783,6.622368537541248
LANDSMEER,Other Zvw care,329774.76,499925.16821485205,11544.74,36427548.94,37755195.49034457,0.6596482453115328,-34.035175468846724,-170150.40821485204,28.564936066121888,43.303285151060315,0.9052894570073152
LANDSMEER,Paramedical care,559560.02,787657.2994054768,11544.74,36427548.94,37755195.49034457,0.7104105052062052,-28.95894947937948,-228097.27940547676,48.46882822826673,68.22650829775957,1.536090229187954
LANDSMEER,Patient transport,461474.34,586149.4961579229,11544.74,36427548.94,37755195.49034457,0.787298023840095,-21.270197615990504,-124675.15615792287,39.97269232568252,50.77199626478577,1.266827863604265
LANDSMEER,Pharmacy,3979734.68,4073194.1286152173,11544.74,36427548.94,37755195.49034457,0.9770549977083978,-2.2945002291602234,-93459.44861521712,344.72276378679817,352.818177682236,10.925068514917216
LANSINGERLAND,Dental care,3621777.0,3973831.036749576,64866.63,166056950.95,189746833.61620885,0.9114068933747266,-8.859310662527342,-352054.0367495762,55.83420936157775,61.261561402982956,2.181045104875208
LANSINGERLAND,General practice,16956712.03,16911959.281244177,64866.63,166056950.95,189746833.61620885,1.0026462190460366,0.26462190460365687,44752.74875582382,261.4088635404676,260.7189441049146,10.211383463921178
LANSINGERLAND,Maternity care,2907063.19,2389549.031575232,64866.63,166056950.95,189746833.61620885,1.2165739859640436,21.657398596404363,517514.15842476813,44.81600462364084,36.8378784526841,1.7506422786693954
LANSINGERLAND,Medical devices,5412658.25,6423216.103533106,64866.63,166056950.95,189746833.61620885,0.8426710487014059,-15.732895129859415,-1010557.8535331059,83.44287733153395,99.02188696303641,3.2595192306221255
LANSINGERLAND,Medical specialist care,91025520.98,99525235.90578781,64866.63,166056950.95,189746833.61620885,0.9145973898134361,-8.540261018656391,-8499714.925787807,1403.2719285709773,1534.3056345888142,54.81584508161175
LANSINGERLAND,Mental health (GGZ),10292903.39,17208016.22345573,64866.63,166056950.95,189746833.61620885,0.5981458441426881,-40.185415585731185,-6915112.83345573,158.6779425723211,265.28303109712544,6.198417670031295
LANSINGERLAND,"Nursing, rehabilitation and short-stay care",10656250.57,13619989.953154463,64866.63,166056950.95,189746833.61620885,0.7823978289743125,-21.760217102568745,-2963739.383154463,164.27939250119823,209.96913132614512,6.41722644492528
LANSINGERLAND,Other Zvw care,1363722.14,2682810.865454894,64866.63,166056950.95,189746833.61620885,0.5083184049833378,-49.16815950166622,-1319088.7254548941,21.023477556950315,41.35887536403377,0.8212376128781378
LANSINGERLAND,Paramedical care,3286000.46,4250155.008665608,64866.63,166056950.95,189746833.61620885,0.7731483800708913,-22.685161992910874,-964154.5486656083,50.657795233080556,65.52144004807415,1.9788394530918612
LANSINGERLAND,Patient transport,2179956.57,2774738.4683281267,64866.63,166056950.95,189746833.61620885,0.7856439786606256,-21.435602133937437,-594781.8983281269,33.60674926383566,42.77605401002221,1.3127764646578317
LANSINGERLAND,Pharmacy,18354386.37,19987331.738260143,64866.63,166056950.95,189746833.61620885,0.9183009823600253,-8.169901763997467,-1632945.3682601415,282.95575660397344,308.12964598685244,11.053067194715947
LAREN,Dental care,511917.82,673505.9795047218,11398.86,41716325.15,44365206.67707977,0.7600791018610564,-23.992089813894356,-161588.1595047218,44.90956288611317,59.085380424421544,1.2271402578230217
LAREN,General practice,3249367.37,3549373.785308403,11398.86,41716325.15,44365206.67707977,0.9154762407526106,-8.452375924738941,-300006.41530840285,285.06073151174763,311.3797156301948,7.7891984931946965
LAREN,Maternity care,394206.94,256404.70323368622,11398.86,41716325.15,44365206.67707977,1.5374403629434261,53.744036294342614,137802.23676631378,34.58301444179506,22.49389002353623,0.9449704368314907
LAREN,Medical devices,1254152.42,1701267.7909257973,11398.86,41716325.15,44365206.67707977,0.7371869535703808,-26.28130464296192,-447115.3709257974,110.02437261269985,149.24894164204116,3.0063827901677
LAREN,Medical specialist care,22341524.96,23025622.528695572,11398.86,41716325.15,44365206.67707977,0.9702897253768918,-2.9710274623108157,-684097.5686955713,1959.978889116982,2019.9934492304994,53.555831870775414
LAREN,Mental health (GGZ),2308684.34,2646388.1981030963,11398.86,41716325.15,44365206.67707977,0.8723906574458127,-12.760934255418732,-337703.8581030965,202.53642381782035,232.16253187626623,5.534246680882436
LAREN,"Nursing, rehabilitation and short-stay care",4818098.76,5524209.631640082,11398.86,41716325.15,44365206.67707977,0.872178842092485,-12.782115790751503,-706110.8716400824,422.68251035629874,484.6282550746375,11.549672083232384
LAREN,Other Zvw care,969333.28,554875.9648721261,11398.86,41716325.15,44365206.67707977,1.7469368676356123,74.69368676356123,414457.3151278739,85.03773886160546,48.67819807174806,2.323630560732649
LAREN,Paramedical care,717187.32,868225.4620874306,11398.86,41716325.15,44365206.67707977,0.8260381102803673,-17.396188971963266,-151038.1420874307,62.91746016706933,76.16774502778617,1.7192006185137332
LAREN,Patient transport,661652.18,765907.4140247023,11398.86,41716325.15,44365206.67707977,0.8638801085932043,-13.61198914067957,-104255.23402470222,58.045469459226624,67.19158003736358,1.5860749421740474
LAREN,Pharmacy,4490199.76,4799425.218684147,11398.86,41716325.15,44365206.67707977,0.935570314236727,-6.442968576327301,-309225.45868414734,393.91656358618314,421.04431659693574,10.763651265672427
LEEUWARDEN,Dental care,5597212.71,6390473.963020628,124696.39,398850774.38,383568664.0918062,0.8758681660216526,-12.413183397834738,-793261.2530206284,44.88672615141465,51.248267596364485,1.4033350489793275
LEEUWARDEN,General practice,36276516.7,33354829.923117664,124696.39,398850774.38,383568664.0918062,1.0875941140643433,8.759411406434324,2921686.7768823393,290.9187403099641,267.4883364555916,9.095260440797844
LEEUWARDEN,Maternity care,5017546.66,5510213.75452526,124696.39,398850774.38,383568664.0918062,0.910590202762886,-8.940979723711395,-492667.0945252599,40.23810681287566,44.18903991146223,1.2580009823973906
LEEUWARDEN,Medical devices,13340270.44,13137008.206696242,124696.39,398850774.38,383568664.0918062,1.0154724903955035,1.5472490395503469,203262.23330375738,106.98200998441094,105.3519529049417,3.344677081481664
LEEUWARDEN,Medical specialist care,199295074.49,200252337.8298144,124696.39,398850774.38,383568664.0918062,0.9952197145352284,-0.47802854647716053,-957263.3398143947,1598.2425352490156,1605.9192878784575,49.9673279561253
LEEUWARDEN,Mental health (GGZ),50684423.31,36758608.573854506,124696.39,398850774.38,383568664.0918062,1.378844991049269,37.8844991049269,13925814.736145496,406.4626354459821,294.784865655329,12.707615621102207
LEEUWARDEN,"Nursing, rehabilitation and short-stay care",37155798.82,29202285.19479556,124696.39,398850774.38,383568664.0918062,1.27235928873888,27.235928873887993,7953513.62520444,297.9701242353528,234.18709390701335,9.31571434899617
LEEUWARDEN,Other Zvw care,3405774.89,5008623.445798436,124696.39,398850774.38,383568664.0918062,0.6799822200363234,-32.001777996367665,-1602848.555798436,27.31253799729086,40.166547289768666,0.8538970233401606
LEEUWARDEN,Paramedical care,5204399.35,7644165.358234972,124696.39,398850774.38,383568664.0918062,0.680832910605912,-31.9167089394088,-2439766.008234972,41.73656791507757,61.30221859858952,1.3048487515387333
LEEUWARDEN,Patient transport,5425757.08,5747714.783703723,124696.39,398850774.38,383568664.0918062,0.9439850939339305,-5.601490606606951,-321957.7037037229,43.51174143854526,46.093674273198474,1.3603476358881728
LEEUWARDEN,Pharmacy,37447999.93,40562403.058244795,124696.39,398850774.38,383568664.0918062,0.923219462028107,-7.6780537971893,-3114403.128244795,300.3134247110121,325.28931317293785,9.388975109353026
LEIDEN,Dental care,4546466.87,5591222.997316944,123308.2,360772011.78000003,359664069.74254996,0.8131435416154408,-18.685645838455923,-1044756.1273169443,36.87075855458112,45.3434807848703,1.2602049830773598
LEIDEN,General practice,30284564.36,32077765.354707077,123308.2,360772011.78000003,359664069.74254996,0.9440983193536596,-5.590168064634038,-1793200.9947070777,245.60057125154694,260.14300228782093,8.394377438144407
LEIDEN,Maternity care,3821454.5700000003,6877274.323600478,123308.2,360772011.78000003,359664069.74254996,0.5556641178156965,-44.43358821843035,-3055819.7536004772,30.991082263791057,55.77304934789801,1.0592436345451142
LEIDEN,Medical devices,10963144.74,11904361.896929057,123308.2,360772011.78000003,359664069.74254996,0.9209351021853711,-7.906489781462889,-941217.1569290571,88.90848086339757,96.54152681597053,3.0388013432387218
LEIDEN,Medical specialist care,178889280.77,183883035.7498371,123308.2,360772011.78000003,359664069.74254996,0.9728427641001597,-2.7157235899840315,-4993754.97983709,1450.749267039824,1491.2474251496421,49.58513269568352
LEIDEN,Mental health (GGZ),51173330.17,40692303.394882426,123308.2,360772011.78000003,359664069.74254996,1.2575677929412985,25.75677929412985,10481026.775117576,415.0034642464978,330.00484472956725,14.184395823145412
LEIDEN,"Nursing, rehabilitation and short-stay care",26819016.18,24702548.155720945,123308.2,360772011.78000003,359664069.74254996,1.0856781256304886,8.56781256304886,2116468.0242790543,217.49580465857096,200.33175535545038,7.433785134184501
LEIDEN,Other Zvw care,3993379.4,4542337.930854042,123308.2,360772011.78000003,359664069.74254996,0.8791462592148382,-12.085374078516175,-548958.5308540422,32.385351501360006,36.83727384597328,1.1068983373452972
LEIDEN,Paramedical care,6120715.78,6856008.907906185,123308.2,360772011.78000003,359664069.74254996,0.8927520168390881,-10.724798316091189,-735293.1279061846,49.63754056907813,55.6005919144565,1.6965605923256688
LEIDEN,Patient transport,4498140.65,5191855.9024398355,123308.2,360772011.78000003,359664069.74254996,0.866383954894851,-13.361604510514901,-693715.2524398351,36.47884447263037,42.104709195656376,1.246809758829901
LEIDEN,Pharmacy,39662518.29,37345355.12835588,123308.2,360772011.78000003,359664069.74254996,1.0620468905351157,6.2046890535115695,2317163.161644116,321.6535339093426,302.86189505933817,10.993790259480088
LEIDERDORP,Dental care,1155148.35,1490566.568500152,27191.3,86567753.58,90019128.40372598,0.7749726677167738,-22.502733228322626,-335418.218500152,42.48227741961584,54.81777511557565,1.3343864224598263
LEIDERDORP,General practice,6894214.58,7593331.409080446,27191.3,86567753.58,90019128.40372598,0.907930157210785,-9.206984278921503,-699116.8290804457,253.5448683954059,279.25591674838813,7.963952274248214
LEIDERDORP,Maternity care,1031360.5000000001,1009969.5954008684,27191.3,86567753.58,90019128.40372598,1.0211797510504674,2.1179751050467432,21390.904599131667,37.92979739843259,37.14311545975619,1.1913910865746185
LEIDERDORP,Medical devices,3155432.19,3191197.75100219,27191.3,86567753.58,90019128.40372598,0.9887924335021363,-1.1207566497863697,-35765.561002190225,116.04565394078253,117.36098498424828,3.645043401852822
LEIDERDORP,Medical specialist care,47696036.52,47491487.12639313,27191.3,86567753.58,90019128.40372598,1.0043070749303447,0.43070749303446565,204549.39360687137,1754.0918058349548,1746.569201413435,55.09677050349075
LEIDERDORP,Mental health (GGZ),6928652.74,7320609.5969131095,27191.3,86567753.58,90019128.40372598,0.9464584401443309,-5.35415598556691,-391956.8569131093,254.81138231713823,269.22617149283445,8.003734015804179
LEIDERDORP,"Nursing, rehabilitation and short-stay care",7259028.79,7880971.601646865,27191.3,86567753.58,90019128.40372598,0.9210829776982195,-7.891702230178055,-621942.8116468647,266.9614468598412,289.83430735738506,8.385372716518168
LEIDERDORP,Other Zvw care,646840.13,1177652.715251995,27191.3,86567753.58,90019128.40372598,0.5492622074595129,-45.07377925404871,-530812.585251995,23.788495952749592,43.30990850941276,0.7472067868807922
LEIDERDORP,Paramedical care,1405986.15,1816503.1269113068,27191.3,86567753.58,90019128.40372598,0.7740070078440603,-22.59929921559397,-410516.97691130685,51.707205981324904,66.80457083373383,1.6241453565046986
LEIDERDORP,Patient transport,1010218.12,1403692.2458733285,27191.3,86567753.58,90019128.40372598,0.7196863293716333,-28.031367062836665,-393474.12587332854,37.152255316958,51.62284428744961,1.1669681587225496
LEIDERDORP,Pharmacy,9384835.51,9643146.666752588,27191.3,86567753.58,90019128.40372598,0.973212980608997,-2.678701939100303,-258311.15675258823,345.14111167910323,354.6408839133321,10.84102927694338
LEIDSCHENDAM-VOORBURG,Dental care,3920347.83,4142572.9062366025,75733.05,247441289.07,251471425.26343778,0.9463557838892721,-5.364421611072789,-222225.07623660238,51.76534987036703,54.69967083375887,1.5843547553177157
LEIDSCHENDAM-VOORBURG,General practice,20655652.35,21216674.407466017,75733.05,247441289.07,251471425.26343778,0.9735574931918362,-2.6442506808163846,-561022.0574660152,272.74290880929794,280.15079819796,8.347698327806809
LEIDSCHENDAM-VOORBURG,Maternity care,2749034.44,3058679.114511904,75733.05,247441289.07,251471425.26343778,0.8987652307027584,-10.123476929724163,-309644.6745119039,36.29900604821805,40.38763940593841,1.1109845290299594
LEIDSCHENDAM-VOORBURG,Medical devices,7761859.94,8932216.798372148,75733.05,247441289.07,251471425.26343778,0.8689735275362507,-13.102647246374932,-1170356.8583721472,102.48973123358957,117.94344474931549,3.1368491366872107
LEIDSCHENDAM-VOORBURG,Medical specialist care,130483161.23,131588631.86147189,75733.05,247441289.07,251471425.26343778,0.9915990415293955,-0.8400958470604514,-1105470.6314718872,1722.9355113784536,1737.532449326574,52.732978283623034
LEIDSCHENDAM-VOORBURG,Mental health (GGZ),22390573.76,20442929.34665884,75733.05,247441289.07,251471425.26343778,1.0952722763119798,9.527227631197977,1947644.4133411609,295.6512877799059,269.9340558271302,9.048842997930636
LEIDSCHENDAM-VOORBURG,"Nursing, rehabilitation and short-stay care",23867578.75,23024439.85612925,75733.05,247441289.07,251471425.26343778,1.036619301018361,3.6619301018361083,843138.8938707486,315.15406747780526,304.0210298691159,9.64575428769609
LEIDSCHENDAM-VOORBURG,Other Zvw care,2627926.95,3276033.5805297256,75733.05,247441289.07,251471425.26343778,0.8021672810738013,-19.78327189261987,-648106.6305297255,34.69986947574408,43.257647493792014,1.0620405995608
LEIDSCHENDAM-VOORBURG,Paramedical care,3783773.99,5067384.31976697,75733.05,247441289.07,251471425.26343778,0.7466917350713201,-25.330826492867985,-1283610.3297669701,49.96199136308388,66.91113483171442,1.529160312824586
LEIDSCHENDAM-VOORBURG,Patient transport,3868682.75,3937024.4298737757,75733.05,247441289.07,251471425.26343778,0.9826412863087144,-1.735871369128561,-68341.67987377569,51.08314995896772,51.985552277028,1.5634750225155705
LEIDSCHENDAM-VOORBURG,Pharmacy,25332697.08,26784838.642420664,75733.05,247441289.07,251471425.26343778,0.945784942675711,-5.4215057324288995,-1452141.5624206662,334.4998924511821,353.6743686200498,10.237861747007589
LELYSTAD,Dental care,4960816.47,4571050.171970598,82309.65,258600806.30999997,243972292.1696081,1.0852684357785929,8.526843577859289,389766.29802940134,60.27016844318983,55.534802686812526,1.918329853949944
LELYSTAD,General practice,21605715.150000002,21478443.06739895,82309.65,258600806.30999997,243972292.1696081,1.0059255730129821,0.5925573012982133,127272.08260105178,262.49309953328685,260.9468399804756,8.354852197985787
LELYSTAD,Maternity care,3592000.6999999997,3572750.548827776,82309.65,258600806.30999997,243972292.1696081,1.0053880479225004,0.5388047922500361,19250.1511722235,43.64009201837209,43.40621723974985,1.3890137278590144
LELYSTAD,Medical devices,9947152.66,8192850.544149959,82309.65,258600806.30999997,243972292.1696081,1.2141259756169587,21.41259756169587,1754302.1158500407,120.85038218483496,99.53693818586228,3.8465280916702804
LELYSTAD,Medical specialist care,140874681.57999998,129088481.49944648,82309.65,258600806.30999997,243972292.1696081,1.0913032669038254,9.130326690382539,11786200.080553502,1711.5208433033065,1568.32742575684,54.47573176207549
LELYSTAD,Mental health (GGZ),19391169.47,23252652.877992917,82309.65,258600806.30999997,243972292.1696081,0.8339336406794446,-16.606635932055536,-3861483.407992918,235.58804429371284,282.5021474151927,7.498495363063434
LELYSTAD,"Nursing, rehabilitation and short-stay care",17309191.509999998,15979180.621125532,82309.65,258600806.30999997,243972292.1696081,1.0832339855471753,8.323398554717532,1330010.8888744656,210.29358659646832,194.1349601307445,6.693401987792123
LELYSTAD,Other Zvw care,3284982.43,3332116.283753367,82309.65,258600806.30999997,243972292.1696081,0.985854679206971,-1.4145320793028993,-47133.85375336697,39.91005222352422,40.482692901177046,1.2702908691097037
LELYSTAD,Paramedical care,4893869.81,5162188.112827673,82309.65,258600806.30999997,243972292.1696081,0.9480223701726559,-5.19776298273441,-268318.30282767303,59.45681715327425,62.71668161421744,1.8924418217526477
LELYSTAD,Patient transport,4940465.9,3537508.4703791235,82309.65,258600806.30999997,243972292.1696081,1.3965947901943874,39.659479019438734,1402957.429620877,60.02292440801292,42.97805263877472,1.9104603618588776
LELYSTAD,Pharmacy,27800760.63,25805069.97173571,82309.65,258600806.30999997,243972292.1696081,1.0773371535303011,7.733715353030113,1995690.6582642905,337.7582170498842,313.5120848130895,10.750453962882697
LEUDAL,Dental care,2332461.39,1780455.1546201492,35276.53,118643214.32000001,123479250.23119165,1.3100365847167987,31.003658471679874,552006.235379851,66.11935442629988,50.47138011080311,1.9659458852058518
LEUDAL,General practice,9971141.08,10122246.166422172,35276.53,118643214.32000001,123479250.23119165,0.9850719806713037,-1.4928019328696251,-151105.08642217144,282.65651638639065,286.939961680533,8.404307938847825
LEUDAL,Maternity care,1175218.86,1146546.6359573368,35276.53,118643214.32000001,123479250.23119165,1.0250074642787843,2.500746427878431,28672.22404266335,33.31446885507163,32.50168414969774,0.9905487361714966
LEUDAL,Medical devices,4267964.66,4484641.205677662,35276.53,118643214.32000001,123479250.23119165,0.9516847534194387,-4.83152465805613,-216676.5456776619,120.98595468431844,127.12818425388387,3.5973103767136707
LEUDAL,Medical specialist care,66362632.88,65870665.193495095,35276.53,118643214.32000001,123479250.23119165,1.0074686916408049,0.7468691640804881,491967.6865049079,1881.2120375785262,1867.2660035863817,55.93462151236834
LEUDAL,Mental health (GGZ),6984188.42,9492267.773894653,35276.53,118643214.32000001,123479250.23119165,0.7357765906275531,-26.42234093724469,-2508079.353894653,197.98399729225068,269.0816748102677,5.8867154434660796
LEUDAL,"Nursing, rehabilitation and short-stay care",8111426.99,11226479.047937462,35276.53,118643214.32000001,123479250.23119165,0.7225263553571801,-27.747364464281986,-3115052.057937462,229.93834682719645,318.2421583964597,6.836823358580091
LEUDAL,Other Zvw care,1450631.16,1539361.770430634,35276.53,118643214.32000001,123479250.23119165,0.9423588319945013,-5.764116800549868,-88730.61043063411,41.12170783237467,43.636995204194804,1.2226836303401325
LEUDAL,Paramedical care,2706740.1999999997,2335736.7700780355,35276.53,118643214.32000001,123479250.23119165,1.1588378599312668,15.883785993126676,371003.4299219642,76.72920777638844,66.21220312990069,2.2814117229658684
LEUDAL,Patient transport,2007397.18,1979537.3690329306,35276.53,118643214.32000001,123479250.23119165,1.0140738999944616,1.4073899994461625,27859.810967069352,56.904609948881024,56.114855090138704,1.6919612229872025
LEUDAL,Pharmacy,13273411.5,13501313.143645527,35276.53,118643214.32000001,123479250.23119165,0.9831200386791421,-1.6879961320857895,-227901.64364552684,376.2674928628184,382.72792544066914,11.187670172353435
LEUSDEN,Dental care,1244654.39,1743862.3065878893,31157.6,95406565.23,102650336.7203262,0.7137343271300705,-28.626567286992955,-499207.9165878894,39.947055934988576,55.969083196006416,1.3045793934615162
LEUSDEN,General practice,8404329.71,8652213.15070529,31157.6,95406565.23,102650336.7203262,0.971350285020997,-2.864971497900304,-247883.4407052882,269.7361064395204,277.6919002331787,8.808963712024832
LEUSDEN,Maternity care,1287384.81,1115546.229333829,31157.6,95406565.23,102650336.7203262,1.154039856123926,15.403985612392601,171838.58066617115,41.31848441471744,35.80334266226632,1.3493671079096659
LEUSDEN,Medical devices,3321176.42,3636428.6920074434,31157.6,95406565.23,102650336.7203262,0.9133071761587569,-8.66928238412431,-315252.2720074435,106.59281908747786,116.71080866329382,3.4810774415717844
LEUSDEN,Medical specialist care,52040387.73,54501288.98077542,31157.6,95406565.23,102650336.7203262,0.9548469165262591,-4.515308347374091,-2460901.2507754266,1670.2309462217886,1749.213321333332,54.545918936023305
LEUSDEN,Mental health (GGZ),8679325.73,8242865.757638647,31157.6,95406565.23,102650336.7203262,1.0529500279628947,5.295002796289472,436459.9723613532,278.56207570544586,264.5539373263232,9.097199662388475
LEUSDEN,"Nursing, rehabilitation and short-stay care",6772333.390000001,8686366.563745681,31157.6,95406565.23,102650336.7203262,0.7796508862826158,-22.03491137173842,-1914033.1737456806,217.35735069453364,278.7880505477213,7.098393463462074
LEUSDEN,Other Zvw care,1167147.59,1349218.4537826935,31157.6,95406565.23,102650336.7203262,0.8650545704646744,-13.494542953532562,-182070.8637826934,37.45948307956968,43.303028916947824,1.2233409589647377
LEUSDEN,Paramedical care,1854706.84,2092674.0867683527,31157.6,95406565.23,102650336.7203262,0.8862855672209151,-11.371443277908488,-237967.24676835258,59.52662721133849,67.16416177010915,1.9440033665699967
LEUSDEN,Patient transport,1046658.25,1588870.5887306898,31157.6,95406565.23,102650336.7203262,0.6587435486713552,-34.12564513286448,-542212.3387306898,33.59238997868899,50.994639790314075,1.097050551475974
LEUSDEN,Pharmacy,9588460.37,11041001.910250261,31157.6,95406565.23,102650336.7203262,0.8684411476369958,-13.155885236300424,-1452541.5402502622,307.7406594217783,354.35983228009417,10.050105406147633
LINGEWAARD,Dental care,2322627.35,2683311.889414402,47950.25,152914602.38,157005809.1295933,0.865582327258604,-13.441767274139604,-360684.5394144021,48.43827404445233,55.96033158147042,1.5189048749106129
LINGEWAARD,General practice,12658266.32,13233707.191866422,47950.25,152914602.38,157005809.1295933,0.9565170315827983,-4.348296841720167,-575440.8718664218,263.9874937044124,275.9882835202407,8.27799708005885
LINGEWAARD,Maternity care,1596335.41,1572847.4249562195,47950.25,152914602.38,157005809.1295933,1.014933416090524,1.4933416090523899,23487.985043780413,33.29149295363423,32.80165223239127,1.04393915633579
LINGEWAARD,Medical devices,5688710.23,5562378.335319003,47950.25,152914602.38,157005809.1295933,1.02271184861318,2.2711848613180097,126331.89468099736,118.63775955286991,116.00311438040475,3.720187700493957
LINGEWAARD,Medical specialist care,85162363.82,83932255.6915118,47950.25,152914602.38,157005809.1295933,1.0146559641267046,1.4655964126704557,1230108.128488198,1776.0567217063517,1750.4028798913832,55.69276085770246
LINGEWAARD,Mental health (GGZ),8952041.08,12749301.788121311,47950.25,152914602.38,157005809.1295933,0.702159320468885,-29.784067953111503,-3797260.708121311,186.69435675517855,265.8860337145544,5.854274830963335
LINGEWAARD,"Nursing, rehabilitation and short-stay care",11163512.1,12597971.196822733,47950.25,152914602.38,157005809.1295933,0.886135705947279,-11.386429405272104,-1434459.096822733,232.81447124884644,262.7300420085971,7.300487936566154
LINGEWAARD,Other Zvw care,1832813.95,2033914.3607429299,47950.25,152914602.38,157005809.1295933,0.9011264118959887,-9.887358810401125,-201100.4107429299,38.22324075474059,42.417179487967836,1.1985866107445846
LINGEWAARD,Paramedical care,4294101.23,3174084.372274516,47950.25,152914602.38,157005809.1295933,1.3528629760156285,35.28629760156286,1120016.8577254843,89.55326051480442,66.19536649495083,2.808169503216545
LINGEWAARD,Patient transport,1976738.6300000001,2422705.614651462,47950.25,152914602.38,157005809.1295933,0.8159219254892345,-18.40780745107655,-445966.98465146194,41.22478256109197,50.52540111159925,1.2927075630669407
LINGEWAARD,Pharmacy,17267092.26,17043331.26391251,47950.25,152914602.38,157005809.1295933,1.0131289471889384,1.3128947188938422,223760.9960874915,360.10432187527704,355.4377977990211,11.291983885940772
LISSE,Dental care,1120774.22,1241802.4914942149,22931.47,68619393.81,76853113.11946243,0.9025382278396091,-9.746177216039086,-121028.27149421489,48.87493998422255,54.1527643667944,1.6333199082220222
LISSE,General practice,5826768.52,6441149.818446058,22931.47,68619393.81,76853113.11946243,0.9046162073910153,-9.538379260898466,-614381.2984460583,254.09485392781184,280.8869129822928,8.491431061215316
LISSE,Maternity care,897942.99,842912.6437196935,22931.47,68619393.81,76853113.11946243,1.065285942369381,6.528594236938101,55030.34628030646,39.15767240390607,36.757898369345426,1.308584847727322
LISSE,Medical devices,2753644.67,2738826.2531293263,22931.47,68619393.81,76853113.11946243,1.0054104990609545,0.5410499060954477,14818.416870673653,120.08147188121825,119.43526747868,4.012924797360578
LISSE,Medical specialist care,37007876.49,40641075.766995296,22931.47,68619393.81,76853113.11946243,0.9106027778933494,-8.939722210665057,-3633199.276995294,1613.8466696640032,1772.28392976967,53.9320947551227
LISSE,Mental health (GGZ),4885841.9,6161009.148872973,22931.47,68619393.81,76853113.11946243,0.7930262367641122,-20.697376323588777,-1275167.248872973,213.06274303391803,268.67048422421124,7.120205569767041
LISSE,"Nursing, rehabilitation and short-stay care",5730616.9,6789850.93286219,22931.47,68619393.81,76853113.11946243,0.8439974539447392,-15.600254605526075,-1059234.0328621892,249.9018553978441,296.09313894234384,8.35130796384982
LISSE,Other Zvw care,631618.73,995888.5888873098,22931.47,68619393.81,76853113.11946243,0.634226295037377,-36.5773704962623,-364269.8588873098,27.543752319410835,43.428903113813014,0.9204667877843499
LISSE,Paramedical care,1511831.31,1528335.514425776,22931.47,68619393.81,76853113.11946243,0.9892011902687632,-1.0798809731236814,-16504.20442577591,65.92823355851151,66.64795211234936,2.2032128616380735
LISSE,Patient transport,989959.42,1208652.5061661487,22931.47,68619393.81,76853113.11946243,0.8190604122769379,-18.093958772306205,-218693.08616614866,43.17034276476824,52.70715336461852,1.4426816750102678
LISSE,Pharmacy,7262518.66,8263609.45446344,22931.47,68619393.81,76853113.11946243,0.878855504972743,-12.1144495027257,-1001090.7944634398,316.70532504021764,360.36108694573176,10.58376977230251
LOCHEM,Dental care,1273625.33,1878104.5180632588,33963.18,110110808.64,123733698.396103,0.6781440104906352,-32.18559895093648,-604479.1880632588,37.50017901739472,55.298252933419626,1.1566760300199355
LOCHEM,General practice,9756350.25,10018226.641949292,33963.18,110110808.64,123733698.396103,0.9738600052375799,-2.6139994762420127,-261876.39194929227,287.2625664027927,294.9731633477575,8.860483698651002
LOCHEM,Maternity care,1629967.95,873172.298020717,33963.18,110110808.64,123733698.396103,1.8667197226650074,86.67197226650075,756795.651979283,47.99220656016309,25.709379923220293,1.4802978655157026
